Assembly_Accession,Taxonomy,SNOR_presence,SNOR_copies
GCF_000209165.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Scheffersomyces;Scheffersomyces stipitis,TRUE,1
GCA_022495195.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria digitata,TRUE,1
GCA_011057905.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria multiplex,TRUE,1
GCF_008694065.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Daldinia;Daldinia childiae,TRUE,1
GCF_022478715.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Daldinia;Daldinia decipiens,TRUE,1
GCA_022578845.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon cercidicola,TRUE,1
GCA_022578875.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon crocopeplum,TRUE,1
GCF_022578975.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon trugodes,TRUE,1
GCF_022495145.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria bambusicola,TRUE,1
GCA_005059865.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Friedmanniomyces;Friedmanniomyces simplex,FALSE,0
GCA_030411845.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Friedmanniomyces;Friedmanniomyces endolithicus,TRUE,1
GCF_000002655.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus fumigatus,TRUE,1
GCA_005059845.1,Fungi;Ascomycota;Dothideomycetes;NA;NA;Cryomyces;Cryomyces minteri,FALSE,0
GCF_023168085.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Purpureocillium;Purpureocillium lilacinum,TRUE,1
GCF_000149555.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium verticillioides,TRUE,1
GCA_038363915.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Apiospora;Apiospora saccharicola,TRUE,1
GCF_038362705.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Apiospora;Apiospora aurea,TRUE,1
GCF_038362585.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Apiospora;Apiospora marii,TRUE,1
GCA_039105305.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Apiosporaceae;Apiospora;Apiospora arundinis,TRUE,1
GCF_000219625.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Zymoseptoria;Zymoseptoria tritici,TRUE,1
GCF_000003515.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Uncinocarpus;Uncinocarpus reesii,TRUE,1
GCA_024516155.1,Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Pyronema;Pyronema omphalodes,TRUE,1
GCA_030247915.1,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;Neophaeococcomyces;Neophaeococcomyces mojaviensis,TRUE,1
GCA_030247885.1,Fungi;Ascomycota;Dothideomycetes;Dothideales;NA;Taxawa;Taxawa tesnikishii,TRUE,1
GCF_001662655.1,Fungi;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Pseudogymnoascus;Pseudogymnoascus verrucosus,TRUE,1
GCA_032988895.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum kahawae,TRUE,1
GCF_022264815.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Fomitopsidaceae;Rhodofomes;Rhodofomes roseus,FALSE,0
GCA_014839935.2,Fungi;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Entomophthoraceae;Entomophthora;Entomophthora muscae,TRUE,4
GCA_013054445.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Tricladiaceae;Cudoniella;Cudoniella acicularis,TRUE,1
GCF_030913505.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum phormii,TRUE,1
GCF_019609905.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium poae,TRUE,1
GCA_015039435.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Imleria;Imleria badia,TRUE,1
GCA_042464655.1,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Stereocaulaceae;Stereocaulon;Stereocaulon virgatum,TRUE,1
GCA_022160335.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Irpicaceae;Irpex;Irpex rosettiformis,TRUE,1
GCA_015501065.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;NA;Infundibulicybe;Infundibulicybe gibba,TRUE,1
GCA_017301755.1,Fungi;Ascomycota;Pneumocystomycetes;Pneumocystales;Pneumocystaceae;Pneumocystis;Pneumocystis wakefieldiae,FALSE,0
GCA_025526955.1,Fungi;Chytridiomycota;Chytridiomycetes;Rhizophydiales;Gorgonomycetaceae;Gorgonomyces;Gorgonomyces haynaldii,TRUE,1
GCA_025399215.1,Fungi;Chytridiomycota;Chytridiomycetes;Rhizophydiales;Globomycetaceae;Globomyces;Globomyces pollinis-pini,TRUE,1
GCF_000340215.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Pseudocercospora;Pseudocercospora fijiensis,TRUE,1
GCA_022814175.1,Fungi;Ascomycota;Lecanoromycetes;Sarrameanales;Sarrameanaceae;Loxospora;Loxospora ochrophaea,FALSE,0
GCA_900000165.1,Fungi;Basidiomycota;Exobasidiomycetes;Ceraceosorales;Ceraceosoraceae;Ceraceosorus;Ceraceosorus bombacis,TRUE,1
GCF_000149845.2,Fungi;Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;Schizosaccharomyces japonicus,TRUE,1
GCF_000988165.1,Fungi;Microsporidia;NA;NA;Nosematidae;Vairimorpha;Vairimorpha ceranae,FALSE,0
GCA_022606135.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Fomes;Fomes fomentarius,TRUE,1
GCA_027886635.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Lentinula;Lentinula boryana,TRUE,1
GCA_022376555.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula compacta,TRUE,1
GCF_028827395.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium hordei,TRUE,1
GCF_002237265.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus thermomutatus,TRUE,1
GCA_009176345.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus leporis,TRUE,2
GCF_002847045.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus candidus,TRUE,1
GCF_000170995.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma virens,TRUE,1
GCF_028974205.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium antarcticum,TRUE,1
GCA_025766305.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia;Coemansia spiralis,TRUE,1
GCA_025688805.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus egyptiacus,TRUE,1
GCA_016098165.1,Fungi;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella polycephala,TRUE,1
GCF_000149925.1,Fungi;Basidiomycota;Pucciniomycetes;Pucciniales;Pucciniaceae;Puccinia;Puccinia graminis,TRUE,1
GCA_003070745.1,Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber borchii,TRUE,1
GCA_027921425.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Lentinula;Lentinula novae-zelandiae,TRUE,1
GCF_023758075.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria novae-zelandiae,TRUE,1
GCA_030411725.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Schizotheciaceae;Echria;Echria macrotheca,TRUE,1
GCA_013305925.1,Fungi;Ascomycota;Dipodascomycetes;Dipodascales;Dipodascaceae;Geotrichum;Geotrichum reessii,TRUE,1
GCF_038497935.1,Fungi;Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Dipodascopsis;Dipodascopsis tothii,TRUE,1
GCF_018416015.2,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Coccidioides;Coccidioides posadasii,TRUE,1
GCA_022814335.1,Fungi;Ascomycota;Lecanoromycetes;Pertusariales;Pertusariaceae;Agyrium;Agyrium rufum,FALSE,0
GCA_016758895.1,Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis vinacea,TRUE,1
GCA_027604065.1,Fungi;Chytridiomycota;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae;Clydaea;Clydaea vesicula,FALSE,0
GCF_012971845.1,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Lasiodiplodia;Lasiodiplodia theobromae,TRUE,1
GCA_021436925.2,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Neofusicoccum;Neofusicoccum ribis,TRUE,1
GCF_001548555.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Eremothecium;Eremothecium sinecaudum,FALSE,0
GCF_024043175.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria infectoria,TRUE,1
GCA_900106115.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Metschnikowiaceae;Sungouiella;Sungouiella intermedia,TRUE,1
GCF_019049425.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Scheffersomyces;Scheffersomyces spartinae,TRUE,1
GCF_016906535.1,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia;Rhizoctonia solani,FALSE,0
GCA_026023795.1,Fungi;Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Candelina;Candelina submexicana,TRUE,1
GCA_030407055.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Armillaria;Armillaria mellea,TRUE,1
GCA_030407005.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Physalacriaceae;Desarmillaria;Desarmillaria ectypa,TRUE,1
GCF_011800055.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum gloeosporioides,TRUE,1
GCA_013396025.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium phyllophilum,TRUE,1
GCA_022160305.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Artomyces;Artomyces pyxidatus,TRUE,1
GCF_042100115.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria dauci,TRUE,1
GCA_027604105.1,Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytriomycetaceae;Chytriomyces;Chytriomyces hyalinus,TRUE,1
GCF_000150505.1,Fungi;Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;Schizosaccharomyces octosporus,TRUE,1
GCA_013364935.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium anthophilum,TRUE,1
GCA_013395995.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium pseudoanthophilum,TRUE,1
GCA_025331445.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Choanephoraceae;Blakeslea;Blakeslea trispora,TRUE,1
GCA_016695465.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus americanus,TRUE,1
GCA_016695475.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus decipiens,TRUE,1
GCA_016647645.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus variegatus,TRUE,1
GCA_016767475.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus;Suillus weaverae,TRUE,1
GCA_025766245.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia;Coemansia mojavensis,TRUE,1
GCA_027576915.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Dipsacomyces;Dipsacomyces acuminosporus,TRUE,1
GCA_027575855.1,Fungi;Zoopagomycota;Kickxellomycetes;Kickxellales;Kickxellaceae;Linderina;Linderina macrospora,TRUE,1
GCA_009809945.1,Fungi;Mucoromycota;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;Gigaspora margarita,TRUE,1
GCF_000002945.2,Fungi;Ascomycota;Schizosaccharomycetes;Schizosaccharomycetales;Schizosaccharomycetaceae;Schizosaccharomyces;Schizosaccharomyces pombe,TRUE,1
GCA_022984845.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria nigripes,FALSE,0
GCF_003054445.1,Fungi;Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Pichia;Pichia kudriavzevii,TRUE,1
GCA_022385655.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria intraflava,TRUE,1
GCA_001708105.1,Fungi;Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Komagataella;Komagataella pastoris,FALSE,0
GCF_000026365.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces;Zygosaccharomyces rouxii,TRUE,1
GCF_025882075.1,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Dioszegia;Dioszegia hungarica,TRUE,1
GCF_003013715.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Metschnikowiaceae;Candidozyma;Candidozyma auris,TRUE,1
GCF_000150675.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Verticillium;Verticillium dahliae,TRUE,1
GCF_013426205.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium brunneum,TRUE,1
GCF_011074885.1,Fungi;Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Brettanomyces;Brettanomyces bruxellensis,TRUE,1
GCF_022343315.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Plenodomus;Plenodomus lingam,TRUE,1
GCF_000150705.2,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Paracoccidioides;Paracoccidioides lutzii,TRUE,1
GCF_000150735.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Paracoccidioides;Paracoccidioides brasiliensis,TRUE,1
GCA_041956615.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Malbrancheaceae;Malbranchea;Malbranchea cinnamomea,TRUE,1
GCF_000002855.4,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus niger,TRUE,1
GCF_013340325.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus tubingensis,TRUE,1
GCF_028828765.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium canescens,TRUE,1
GCF_000213175.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Neurospora;Neurospora tetrasperma,TRUE,1
GCF_030347475.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Ploettnerulaceae;Cadophora;Cadophora gregata,TRUE,1
GCA_041870755.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium sambucinum,TRUE,1
GCA_024244165.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Ascosphaeraceae;Ascosphaera;Ascosphaera acerosa,FALSE,0
GCA_024244615.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Ascosphaeraceae;Ascosphaera;Ascosphaera pollenicola,TRUE,1
GCF_000226545.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Podosporaceae;Podospora;Podospora anserina,TRUE,1
GCA_022376525.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula vinacea,TRUE,1
GCA_037102785.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Maudiozyma;Maudiozyma humilis,TRUE,1
GCA_002240705.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Elaphomycetaceae;Elaphomyces;Elaphomyces granulatus,TRUE,1
GCA_023646655.1,Fungi;Ascomycota;Lecanoromycetes;Teloschistales;Teloschistaceae;Caloplaca;Caloplaca aegaea,TRUE,1
GCF_021052385.1,Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Filobasidiaceae;Filobasidium;Filobasidium floriforme,FALSE,0
GCA_900006135.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Debaryomyces;Debaryomyces tyrocola,TRUE,1
GCA_004931855.1,Fungi;Ascomycota;Pichiomycetes;Pichiales;Pichiaceae;Pichia;Pichia inconspicua,TRUE,1
GCA_024703715.1,Fungi;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Erysiphe;Erysiphe necator,TRUE,1
GCF_000150825.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Verticillium;Verticillium alfalfae,TRUE,1
GCF_000328475.2,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Mycosarcoma;Mycosarcoma maydis,TRUE,1
GCA_006352295.1,Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula diobovata,TRUE,1
GCA_022814155.1,Fungi;Ascomycota;Lecanoromycetes;Peltigerales;Peltigeraceae;Peltigera;Peltigera leucophlebia,FALSE,0
GCA_018855395.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Arthromyces;Arthromyces matolae,TRUE,1
GCA_018856295.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Blastosporella;Blastosporella zonata,TRUE,1
GCA_004369045.1,Fungi;Basidiomycota;Agaricomycetes;Gloeophyllales;Gloeophyllaceae;Heliocybe;Heliocybe sulcata,TRUE,1
GCF_029532465.1,Fungi;Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Lipomyces;Lipomyces tetrasporus,TRUE,1
GCF_037950935.1,Fungi;Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Myxozyma;Myxozyma melibiosi,TRUE,1
GCA_004367215.1,Fungi;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum trifolii,TRUE,1
GCF_000182765.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida;Candida parapsilosis,TRUE,1
GCA_016952355.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium culmorum,TRUE,1
GCA_011503125.2,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Botryosphaeria;Botryosphaeria dothidea,TRUE,1
GCA_038025095.1,Fungi;Ascomycota;Dothideomycetes;Botryosphaeriales;Phyllostictaceae;Phyllosticta;Phyllosticta citricarpa,TRUE,1
GCA_009938135.1,Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia furfur,TRUE,1
GCA_013305495.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metarhizium;Metarhizium anisopliae,TRUE,4
GCA_022385825.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Stereaceae;Amylostereum;Amylostereum chailletii,TRUE,1
GCA_002812745.2,Fungi;Ascomycota;Leotiomycetes;NA;NA;Scytalidium;Scytalidium lignicola,TRUE,1
GCF_041956635.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Thermomyces;Thermomyces lanuginosus,TRUE,1
GCA_021525775.1,Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius deliciosus,TRUE,1
GCF_000003525.1,Fungi;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Blastomyces;Blastomyces dermatitidis,TRUE,1
GCF_001642055.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;Alternaria alternata,TRUE,1
GCF_014066315.1,Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Parmeliaceae;Letharia;Letharia lupina,TRUE,1
GCA_027627405.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Leucocoprinus;Leucocoprinus birnbaumii,TRUE,1
GCA_022264855.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Lenzites;Lenzites betulinus,TRUE,1
GCF_000732125.1,Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Scedosporium;Scedosporium apiospermum,FALSE,0
GCA_001747045.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycodales;Saccharomycodaceae;Hanseniaspora;Hanseniaspora osmophila,TRUE,1
GCF_038497795.1,Fungi;Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Lipomyces;Lipomyces arxii,TRUE,1
GCA_000765035.1,Fungi;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Trametes;Trametes cinnabarina,TRUE,1
GCF_035658355.1,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Kwoniella;Kwoniella shivajii,TRUE,1
GCA_015832175.1,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraphaeosphaeria;Paraphaeosphaeria minitans,TRUE,1
GCF_020744135.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium venenatum,TRUE,1
GCA_013396035.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium pseudocircinatum,TRUE,1
GCF_038497905.1,Fungi;Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Lipomyces;Lipomyces japonicus,TRUE,1
GCA_013266205.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium decemcellulare,TRUE,1
GCF_000226095.1,Fungi;Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Thermothelomyces;Thermothelomyces thermophilus,TRUE,1
GCF_000026945.1,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida;Candida dubliniensis,TRUE,1
GCF_035927965.1,Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Teratosphaeriaceae;Recurvomyces;Recurvomyces mirabilis,TRUE,2
GCF_000271645.1,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;Tremella;Tremella mesenterica,TRUE,1
GCF_000218685.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Serpulaceae;Serpula;Serpula lacrymans,TRUE,1
GCF_000143185.2,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Schizophyllaceae;Schizophyllum;Schizophyllum commune,FALSE,0
GCF_001329695.1,Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula;Rhodotorula graminis,TRUE,1
GCA_000383075.1,Fungi;Microsporidia;NA;NA;Nosematidae;Nosema;Nosema bombycis,FALSE,0
GCA_000151295.1,Fungi;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces;Allomyces macrogynus,FALSE,0
GCA_029532415.1,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Marasmius;Marasmius tenuissimus,TRUE,1
GCF_001447935.2,Fungi;Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Debaryomyces;Debaryomyces fabryi,TRUE,1
GCF_003025115.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma citrinoviride,TRUE,1
GCF_003144115.1,Fungi;Basidiomycota;Exobasidiomycetes;Entylomatales;NA;Tilletiopsis;Tilletiopsis washingtonensis,TRUE,1
GCF_028828655.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium verrucosum,TRUE,1
GCA_025677815.1,Fungi;Mucoromycota;Mucoromycetes;Mucorales;Lichtheimiaceae;Phascolomyces;Phascolomyces articulosus,TRUE,1
GCA_007821545.1,Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Lachnellula;Lachnellula subtilissima,TRUE,1
GCA_001990825.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus carbonarius,TRUE,1
GCF_036630325.1,Fungi;Microsporidia;NA;NA;Nosematidae;Vairimorpha;Vairimorpha necatrix,FALSE,0
GCA_014065205.1,Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;Tuber brumale,TRUE,1
GCF_903064755.1,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Maudiozyma;Maudiozyma barnettii,TRUE,1
GCA_003086725.1,Fungi;Zoopagomycota;Harpellomycetes;Harpellales;Harpellaceae;Furculomyces;Furculomyces boomerangus,FALSE,0
GCA_018360365.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Claviceps;Claviceps citrina,TRUE,1
GCA_029603245.1,Fungi;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;Rhizopogon;Rhizopogon salebrosus,TRUE,1
GCF_022984875.1,Fungi;Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon;Hypoxylon fragiforme,TRUE,1
GCA_900208305.1,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Melanopsichium;Melanopsichium pennsylvanicum,TRUE,1
GCF_020647795.1,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma atroviride,TRUE,1
GCF_028827525.1,Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium daleae,TRUE,3
GCA_027604705.1,Fungi;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Allomyces;Allomyces arbusculus,FALSE,0
GCA_025349905.2,Fungi;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Blastocladiella;Blastocladiella britannica,FALSE,0
GCA_025449115.1,Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae;Chytridium;Chytridium lagenaria,TRUE,1
